index,group,baseline_correct,intervention_correct,cosine_before_after,l2_shift,proj_before,proj_after,proj_shift
202,regressed,True,False,0.9867246150970459,1.0000677108764648,0.7520473003387451,-0.24801969528198242,-1.0000669956207275
203,stable_false,False,False,0.9895405173301697,0.9999991655349731,0.44499194622039795,-0.5550063848495483,-0.9999983310699463
204,stable_false,False,False,0.9860236644744873,1.0000109672546387,0.014227718114852905,-0.9857826232910156,-1.0000103414058685
205,stable_true,True,True,0.990814208984375,1.0000064373016357,1.7056641578674316,0.7056587934494019,-1.0000053644180298
206,stable_true,True,True,0.9885058999061584,0.9999498724937439,2.081402063369751,1.0814526081085205,-0.9999494552612305
207,stable_false,False,False,0.9885310530662537,0.9999414086341858,0.1727599799633026,-0.8271806836128235,-0.9999406635761261
208,recovered,False,True,0.9878321290016174,1.0000227689743042,0.11574651300907135,-0.8842756152153015,-1.0000221282243729
209,recovered,False,True,0.9884515404701233,0.9999896883964539,1.3964884281158447,0.3964995741844177,-0.999988853931427
210,stable_true,True,True,0.9899515509605408,0.9999837279319763,1.0202840566635132,0.020301200449466705,-0.9999828562140465
211,recovered,False,True,0.9890017509460449,0.9999690651893616,0.047038231045007706,-0.9529300332069397,-0.9999682642519474
212,stable_true,True,True,0.9886525273323059,0.999968945980072,0.825883150100708,-0.17408502101898193,-0.9999681711196899
213,stable_true,True,True,0.9894669055938721,1.000000238418579,0.4602259695529938,-0.5397733449935913,-0.9999993145465851
214,stable_false,False,False,0.9871162176132202,0.999991774559021,-0.6741548180580139,-1.6741456985473633,-0.9999908804893494
215,stable_false,False,False,0.9904457330703735,1.0000444650650024,-0.3438642621040344,-1.3439078330993652,-1.0000435709953308
216,stable_false,False,False,0.9883962273597717,0.9999079704284668,0.4753834903240204,-0.5245237350463867,-0.9999072253704071
217,stable_true,True,True,0.9897018671035767,0.9999727010726929,2.3897452354431152,1.3897733688354492,-0.999971866607666
218,recovered,False,True,0.9895235896110535,0.9999235272407532,-0.12255828827619553,-1.122480869293213,-0.9999225810170174
219,stable_true,True,True,0.9900484681129456,1.0000046491622925,2.437222480773926,1.4372187852859497,-1.000003695487976
220,recovered,False,True,0.9885690212249756,1.0000132322311401,-0.5938204526901245,-1.5938328504562378,-1.0000123977661133
221,stable_true,True,True,0.9870175123214722,1.0000687837600708,0.23135676980018616,-0.768711268901825,-1.000068038702011
222,stable_true,True,True,0.9897310137748718,1.0000299215316772,0.03996980935335159,-0.9600591063499451,-1.0000289157032967
223,stable_false,False,False,0.989047646522522,0.9999769330024719,0.34363028407096863,-0.656345784664154,-0.9999760687351227
224,stable_true,True,True,0.9910229444503784,0.9999914765357971,3.0378196239471436,2.0378291606903076,-0.9999904632568359
225,stable_true,True,True,0.9899744391441345,0.9999502897262573,0.48711830377578735,-0.5128311514854431,-0.9999494552612305
226,stable_true,True,True,0.9900230169296265,1.0000234842300415,1.7480164766311646,0.7479937076568604,-1.0000227689743042
227,stable_true,True,True,0.988280713558197,1.0000543594360352,0.20552894473075867,-0.794524610042572,-1.0000535547733307
228,stable_true,True,True,0.9875367879867554,0.9999399781227112,-0.009314389899373055,-1.0092535018920898,-0.9999391119927168
229,stable_true,True,True,0.9899512529373169,0.9999927282333374,2.238161087036133,1.2381694316864014,-0.9999916553497314
230,stable_true,True,True,0.9884641170501709,0.9999334216117859,0.30778443813323975,-0.6921482086181641,-0.9999326467514038
